humidity,Longitude,rain,lat,lon,temp
46.24,75.78150559,8.660934066,12.25,75.75,99.90000153
49.56,78.69840831,2.841893704,12.25,78.75,32.04822558
41.88,78.11625344,2.138156826,12.25,78,99.90000153
43.91,79.90084721,3.176106647,12.5,80,28.40058549
52.25,78.34954519,2.07661398,12.5,78.25,99.90000153
60.18,79.33515542,2.904288523,12.5,79.25,99.90000153
50.18,79.54413246,3.235749861,12.5,79.5,99.90000153
38.39,75.08347869,12.33582911,12.5,75,99.90000153
46.54,75.07591355,12.33582911,12.5,75,99.90000153
54.96,77.13448374,2.364028126,12.5,77.25,99.90000153
44.21,77.23205279,2.364028126,12.5,77.25,99.90000153
44.52,76.20050563,2.572502387,12.5,76.25,99.90000153
36.65,77.63313859,1.71077966,12.5,77.75,99.90000153
43.72,80.00172479,3.176106647,12.5,80,31.93812739
47.63,78.49897839,1.878077972,12.5,78.5,33.27176014
33.36,77.88267939,1.889003558,12.5,78,99.90000153
54.05,75.80460099,4.702318481,12.5,75.75,31.11236969
51.44,76.54669641,2.657883702,12.5,76.5,99.90000153
49.9,76.04034637,2.691139283,12.5,76,32.21027684
46.41,76.24128694,2.572502387,12.5,76.25,99.90000153
43.11,75.35058222,12.17036868,12.5,75.25,99.90000153
47.11,77.4788001,1.760499244,12.5,77.5,21.15057595
48.5,75.84985364,4.702318481,12.5,75.75,99.90000153
43.03,79.26149919,2.904288523,12.5,79.25,32.12019394
46.09,76.94806693,2.535365551,12.5,77,99.90000153
32.51,75.37676399,10.79834041,12.5,75.5,99.90000153
38.48,79.98967638,3.176106647,12.5,80,32.92391862
42.62,77.56103077,1.760499244,12.5,77.5,32.18103122
42.24,75.25184099,12.17036868,12.5,75.25,99.90000153
44.45,79.68121002,3.038472056,12.5,79.75,99.90000153
41.56,78.61156924,1.878077972,12.5,78.5,99.90000153
43.46,79.31045355,2.904288523,12.5,79.25,99.90000153
51.25,75.55935965,10.79834041,12.5,75.5,99.90000153
40.98,75.15498708,12.17036868,12.5,75.25,29.73988013
41.64,76.68525379,2.655146803,12.5,76.75,99.90000153
47.5,77.90332135,1.889003558,12.5,78,99.90000153
46.18,77.02938442,2.535365551,12.5,77,31.9873446
44.73,79.13427758,2.904288523,12.5,79.25,99.90000153
48.02,76.71365441,2.655146803,12.5,76.75,99.90000153
42.2,79.28253821,2.904288523,12.5,79.25,99.90000153
42.92,75.62380684,10.79834041,12.5,75.5,31.45231646
37.85,78.51470687,1.878077972,12.5,78.5,27.74566411
43.68,77.24524951,2.364028126,12.5,77.25,99.90000153
38.39,78.40271677,1.878077972,12.5,78.5,34.14790501
37.28,75.05786411,12.33582911,12.5,75,99.90000153
32.99,78.00409483,1.889003558,12.5,78,99.90000153
53.96,75.31637222,12.17036868,12.5,75.25,99.90000153
50.26,76.50724301,2.657883702,12.5,76.5,32.59699836
42.37,77.49810342,1.760499244,12.5,77.5,99.90000153
50.29,77.0032988,2.535365551,12.5,77,99.90000153
54.84,78.40306253,1.878077972,12.5,78.5,31.92920708
49.49,75.47540792,10.79834041,12.5,75.5,99.90000153
48.04,76.44480823,2.657883702,12.5,76.5,99.90000153
53.32,78.01934212,1.889003558,12.5,78,31.65701835
42.07,78.434241,2.225013491,12.75,78.5,99.90000153
53.48,74.85452293,12.75334401,12.75,74.75,99.90000153
33.7,78.42268139,2.225013491,12.75,78.5,22.56793259
47.24,76.65754801,4.996705903,12.75,76.75,99.90000153
43.1,79.40120408,2.60704392,12.75,79.5,32.92277497
39.39,77.14142177,2.619177545,12.75,77.25,31.78430159
43.73,77.80508058,2.04734238,12.75,77.75,99.90000153
39.23,75.42600453,8.667803504,12.75,75.5,99.90000153
39.83,77.08854433,2.545427935,12.75,77,99.90000153
43.26,79.97259155,3.190397807,12.75,80,99.90000153
45.02,79.50564405,2.60704392,12.75,79.5,99.90000153
41.67,78.27309787,1.59236955,12.75,78.25,99.90000153
45.1,78.59744321,2.225013491,12.75,78.5,99.90000153
50.48,77.92073858,1.784768452,12.75,78,99.90000153
50.22,77.59388041,2.442996116,12.75,77.5,22.51463982
47.92,76.23585031,2.583145933,12.75,76.25,31.9873446
42.97,76.05683418,2.463973694,12.75,76,31.17675302
52.19,77.63433311,2.04734238,12.75,77.75,99.90000153
47.81,76.51822281,4.618962125,12.75,76.5,99.90000153
47.91,75.54749937,8.667803504,12.75,75.5,33.16664509
46.23,80.09382098,3.190397807,12.75,80,99.90000153
50.84,79.56377322,2.60704392,12.75,79.5,99.90000153
43.38,76.2112959,2.583145933,12.75,76.25,99.90000153
51.29,78.23271707,1.59236955,12.75,78.25,99.90000153
42.94,79.19599338,2.884804143,12.75,79.25,99.90000153
43.64,79.35776644,2.884804143,12.75,79.25,99.90000153
39.81,77.31470382,2.619177545,12.75,77.25,32.15017319
44.6,76.71015259,4.996705903,12.75,76.75,32.59696747
45.11,78.85437366,2.537055347,12.75,78.75,99.90000153
46.53,79.82562143,2.846050055,12.75,79.75,32.20859777
50.1,77.70524404,2.04734238,12.75,77.75,99.90000153
43.8,75.14335613,11.20342839,12.75,75.25,99.90000153
42.74,75.14707653,11.20342839,12.75,75.25,99.90000153
39.89,77.28724805,2.619177545,12.75,77.25,29.75960487
43.91,77.94372885,1.784768452,12.75,78,30.97155666
43.78,78.08071667,1.784768452,12.75,78,34.11914616
44.67,74.87401242,12.75334401,12.75,74.75,99.90000153
37.14,80.00647512,3.190397807,12.75,80,99.90000153
42.97,76.42283262,4.618962125,12.75,76.5,99.90000153
41.52,75.32102666,11.20342839,12.75,75.25,99.90000153
42.69,79.57430599,2.60704392,12.75,79.5,99.90000153
43,79.97020008,3.190397807,12.75,80,31.91876662
46.85,79.0029774,3.250126598,12.75,79,99.90000153
52.93,79.5231032,2.60704392,12.75,79.5,99.90000153
45.94,77.02860979,2.545427935,12.75,77,31.56719101
43.91,75.19114072,11.20342839,12.75,75.25,99.90000153
44.39,74.70213837,12.75334401,12.75,74.75,32.41695467
47.2,75.17341902,11.20342839,12.75,75.25,31.45231646
45.74,77.98158198,1.784768452,12.75,78,99.90000153
45.79,76.16559601,2.583145933,12.75,76.25,99.90000153
47.94,78.55161857,2.225013491,12.75,78.5,99.90000153
48.3,79.59538041,2.856593809,13,79.5,99.90000153
50.66,79.17633909,2.870115947,13,79.25,32.63635516
45.56,77.77736718,2.453578569,13,77.75,99.90000153
43.36,75.37384302,12.89957276,13,75.25,99.90000153
45.67,75.65731021,5.330855612,13,75.75,99.90000153
46.74,78.54549795,2.272647833,13,78.5,99.90000153
38.99,75.27884936,12.89957276,13,75.25,99.90000153
45.61,75.33619654,12.89957276,13,75.25,99.90000153
41.9,76.32240221,3.120715207,13,76.25,99.90000153
45.47,74.70843573,11.16679571,13,74.75,99.90000153
44.19,77.86279367,2.453578569,13,77.75,99.90000153
44.94,75.96668799,5.434684592,13,76,33.08327218
53.8,77.72865615,2.453578569,13,77.75,99.90000153
47.28,79.4407098,2.856593809,13,79.5,99.90000153
40.4,79.43412442,2.856593809,13,79.5,31.54727926
53.91,75.30644292,12.89957276,13,75.25,29.73988013
46.93,75.46618516,11.01867557,13,75.5,99.90000153
49.26,77.58992539,2.777655461,13,77.5,99.90000153
43.7,75.44230277,11.01867557,13,75.5,99.90000153
44.11,78.70118118,2.469930462,13,78.75,99.90000153
42.81,76.31127551,3.120715207,13,76.25,29.92295715
50.75,74.82447712,11.16679571,13,74.75,99.90000153
45.17,74.97451462,11.90282652,13,75,99.90000153
38.78,75.1156663,11.90282652,13,75,99.90000153
49.73,75.20110302,12.89957276,13,75.25,99.90000153
42.41,77.70730459,2.453578569,13,77.75,99.90000153
46.14,75.97668666,5.434684592,13,76,99.90000153
44.12,79.3699586,2.870115947,13,79.25,99.90000153
49.46,76.10929791,5.434684592,13,76,29.92295715
48.95,74.62927372,11.16679571,13,74.75,99.90000153
44.31,76.97247656,2.163742881,13,77,99.90000153
45.59,77.05218615,2.163742881,13,77,99.90000153
46.35,78.27367945,1.916913212,13,78.25,99.90000153
44.75,75.61905412,11.01867557,13,75.5,99.90000153
49.56,79.01788126,2.950079118,13,79,99.90000153
48.94,79.15857195,2.870115947,13,79.25,28.64613633
42.41,79.1662982,2.870115947,13,79.25,99.90000153
44.19,80.065136,3.575419363,13,80,99.90000153
49.77,76.46896123,3.49112917,13,76.5,99.90000153
35.67,77.25757051,2.683016167,13,77.25,32.62435869
46.69,76.88360221,2.163742881,13,77,31.67957706
40.9,75.70006919,3.66315098,13.25,75.75,99.90000153
43.21,77.14589119,2.732466763,13.25,77.25,99.90000153
50.2,78.33566326,1.9246468,13.25,78.25,99.90000153
51.75,76.32612848,3.207753801,13.25,76.25,99.90000153
53.75,75.52148877,6.270825864,13.25,75.5,99.90000153
41.24,78.84430201,3.654982227,13.25,78.75,99.90000153
46.02,78.16209987,1.9246468,13.25,78.25,23.07452212
47.84,79.58139192,3.546150524,13.25,79.5,99.90000153
48.26,74.40528613,11.49335216,13.25,74.5,99.90000153
46.71,74.61193325,11.49335216,13.25,74.5,31.03540768
39.41,78.90665918,4.189166217,13.25,79,99.90000153
42.63,78.61729592,2.787170675,13.25,78.5,34.09695261
38.22,80.15064097,3.241748006,13.25,80.25,32.58177117
46.36,76.09666864,3.693442652,13.25,76,99.90000153
43.38,76.61859601,2.738581338,13.25,76.5,99.90000153
43.36,77.44398838,2.225897306,13.25,77.5,29.71020727
45.79,79.81859835,3.214364801,13.25,79.75,31.91975227
53.88,75.85250298,3.66315098,13.25,75.75,31.25441035
41.65,74.75701038,12.50168094,13.25,74.75,29.97738378
36.29,75.28148,10.7635552,13.25,75.25,99.90000153
47.76,79.83809442,3.214364801,13.25,79.75,99.90000153
40.59,77.04155134,2.534895924,13.25,77,99.90000153
47.99,79.65735148,3.214364801,13.25,79.75,99.90000153
48.54,78.4771719,2.787170675,13.25,78.5,20.49624865
63.66,80.05583563,3.543452365,13.25,80,99.90000153
41.56,78.34197221,1.9246468,13.25,78.25,99.90000153
51.8,76.25850057,3.207753801,13.25,76.25,27.46248937
47.83,76.32325986,3.207753801,13.25,76.25,99.90000153
42.1,74.5617189,11.49335216,13.25,74.5,99.90000153
49.81,75.71962107,3.66315098,13.25,75.75,99.90000153
42.64,78.73540723,3.654982227,13.25,78.75,33.3887334
40.73,74.66271269,12.50168094,13.25,74.75,32.46442533
45.45,78.17750494,1.9246468,13.25,78.25,99.90000153
48.01,78.99833944,4.189166217,13.25,79,99.90000153
43.27,75.24875551,10.7635552,13.25,75.25,99.90000153
37.44,78.4296761,2.787170675,13.25,78.5,99.90000153
43.79,78.37041332,1.9246468,13.25,78.25,99.90000153
57.81,76.26727715,3.207753801,13.25,76.25,32.22271666
43.09,79.4872927,3.546150524,13.25,79.5,99.90000153
46.67,78.43680522,2.787170675,13.25,78.5,31.99216069
54.23,75.35444104,10.7635552,13.25,75.25,99.90000153
39.9,77.2487641,2.732466763,13.25,77.25,99.90000153
47.86,76.35622979,3.207753801,13.25,76.25,99.90000153
44.05,74.81520118,12.50168094,13.25,74.75,99.90000153
45.33,78.83165656,3.654982227,13.25,78.75,19.44448137
51.83,78.5183578,2.787170675,13.25,78.5,99.90000153
45.96,79.79338888,3.214364801,13.25,79.75,99.90000153
46.4,77.1915514,2.732466763,13.25,77.25,99.90000153
46.46,75.46171716,6.270825864,13.25,75.5,99.90000153
38.15,78.92353193,4.189166217,13.25,79,99.90000153
49.57,77.94067708,1.882618392,13.25,78,99.90000153
45.26,79.89736041,3.543452365,13.25,80,32.36023206
50.5,77.07638369,2.534895924,13.25,77,99.90000153
55.65,79.56393889,3.434248048,13.5,79.5,99.90000153
46.76,74.65326354,14.07983359,13.5,74.75,26.04677803
47.42,79.81356014,3.220841129,13.5,79.75,99.90000153
47.77,78.31644805,1.936916763,13.5,78.25,99.90000153
44.73,75.53515752,5.077991659,13.5,75.5,32.6729318
47.21,75.22985671,8.777383834,13.5,75.25,24.00420402
43.22,78.78357751,3.11782897,13.5,78.75,99.90000153
45.49,75.57414885,5.077991659,13.5,75.5,99.90000153
45.91,79.02446486,3.681472926,13.5,79,99.90000153
42.09,77.08541235,2.293462141,13.5,77,99.90000153
51.7,78.03203892,1.923832955,13.5,78,99.90000153
40.51,79.49792637,3.434248048,13.5,79.5,31.64807206
40.86,75.71005161,2.95093802,13.5,75.75,99.90000153
42.75,77.6204352,2.185363791,13.5,77.5,32.6230562
44.49,79.50298177,3.434248048,13.5,79.5,32.92391862
50.81,80.04352349,3.293958618,13.5,80,32.44944265
39.14,76.37247446,3.213303872,13.5,76.25,99.90000153
48.76,77.28474136,2.367527864,13.5,77.25,99.90000153
42.24,75.54646335,5.077991659,13.5,75.5,31.32059527
44.09,78.10356265,1.923832955,13.5,78,99.90000153
50.6,77.40794321,2.185363791,13.5,77.5,32.54579342
46.58,75.08361848,16.59367951,13.5,75,31.74886904
44.78,76.78511668,2.289243174,13.5,76.75,99.90000153
51.36,77.56544795,2.185363791,13.5,77.5,99.90000153
48.49,77.33703663,2.367527864,13.5,77.25,99.90000153
44.84,76.9392229,2.293462141,13.5,77,99.90000153
38.71,75.92639376,2.756069367,13.5,76,32.14056139
47.12,80.02924693,3.293958618,13.5,80,99.90000153
50.71,77.92487735,1.923832955,13.5,78,28.76470959
45.03,75.20486435,8.777383834,13.5,75.25,99.90000153
48.02,78.83503693,3.11782897,13.5,78.75,99.90000153
48.58,77.76915824,1.816995691,13.5,77.75,26.87696105
43.26,75.31447001,8.777383834,13.5,75.25,35.06562295
43.77,75.03609761,16.59367951,13.5,75,32.73699723
47.21,79.01213418,3.681472926,13.5,79,99.90000153
49.19,80.17768004,3.397588626,13.5,80.25,99.90000153
40.66,75.60668907,5.077991659,13.5,75.5,99.90000153
45.6,79.78189633,3.220841129,13.5,79.75,99.90000153
48.75,80.21072181,3.397588626,13.5,80.25,99.90000153
49.4,77.69527173,1.816995691,13.5,77.75,99.90000153
46.02,78.97709226,3.681472926,13.5,79,99.90000153
38.38,75.49163637,5.077991659,13.5,75.5,99.90000153
49.66,77.82777102,1.816995691,13.5,77.75,99.90000153
34.11,76.02725229,2.756069367,13.5,76,99.90000153
38.45,76.67285109,2.289243174,13.5,76.75,99.90000153
37.41,75.20316317,8.777383834,13.5,75.25,99.90000153
36.2,77.25232763,1.940307183,13.75,77.25,32.29183673
41.65,78.3637108,1.829761072,13.75,78.25,31.54727926
60.48,79.27494929,3.042163247,13.75,79.25,32.04400985
41.58,76.48722469,2.05697334,13.75,76.5,99.90000153
49.51,78.32606131,1.829761072,13.75,78.25,32.26574635
48.26,75.90669338,3.177136424,13.75,76,34.06585903
49.66,76.64900958,1.643717076,13.75,76.75,99.90000153
50.48,80.20828239,3.096940239,13.75,80.25,99.90000153
43.19,80.24981276,3.096940239,13.75,80.25,99.90000153
39.69,80.32959508,3.096940239,13.75,80.25,99.90000153
41.14,78.08482322,1.801628789,13.75,78,99.90000153
47.09,79.22191587,3.042163247,13.75,79.25,99.90000153
38.56,76.72612246,1.643717076,13.75,76.75,31.06183185
62.05,74.48609895,14.24755621,13.75,74.5,20.49624865
46.56,79.40742766,3.129863019,13.75,79.5,99.90000153
47.25,78.10059576,1.801628789,13.75,78,31.53498553
46.54,77.9614235,1.801628789,13.75,78,20.20047119
46.53,77.42893662,1.92371388,13.75,77.5,99.90000153
52.69,77.08670507,1.990934873,13.75,77,99.90000153
49.06,80.28331408,3.096940239,13.75,80.25,32.36782748
48.46,79.27201005,3.042163247,13.75,79.25,99.90000153
50.32,77.29008474,1.940307183,13.75,77.25,99.90000153
45.09,76.02864969,3.177136424,13.75,76,32.09442334
52.95,78.62413631,1.510183993,13.75,78.5,99.90000153
46.97,76.19134878,3.028281519,13.75,76.25,99.90000153
45.25,79.42713188,3.129863019,13.75,79.5,31.9982626
50.26,78.39022471,1.510183993,13.75,78.5,28.39467456
46.96,76.74946997,1.643717076,13.75,76.75,99.90000153
50.78,76.95090382,1.990934873,13.75,77,30.22543307
50.82,74.40708718,14.24755621,13.75,74.5,26.40521904
49.03,74.72081626,15.94367434,13.75,74.75,28.47508915
50.16,74.89468729,11.49492916,13.75,75,33.68215904
41.01,74.57938633,14.24755621,13.75,74.5,32.22853882
45.09,75.41294742,4.57843473,13.75,75.5,99.90000153
40.48,78.28613755,1.829761072,13.75,78.25,28.61785678
49.78,78.49210996,1.510183993,13.75,78.5,99.90000153
45.93,76.9718328,1.990934873,13.75,77,32.14056139
51.59,76.03324354,3.177136424,13.75,76,99.90000153
49,79.75894556,2.956195075,13.75,79.75,31.06183185
44.43,75.41259667,4.57843473,13.75,75.5,99.90000153
38.69,77.19188983,1.940307183,13.75,77.25,99.90000153
56.01,79.61214291,3.129863019,13.75,79.5,99.90000153
47.91,76.76539779,1.643717076,13.75,76.75,24.00420402
47.97,78.33681214,1.829761072,13.75,78.25,99.90000153
48.47,74.43543536,14.24755621,13.75,74.5,20.90170443
46.28,76.88142793,1.990934873,13.75,77,30.46685301
45.66,74.97636657,10.7754921,14,75,99.90000153
48.52,78.04792245,1.445156085,14,78,31.00166248
53.76,75.13193755,6.02328717,14,75.25,31.40327456
44.18,76.21939225,2.181986325,14,76.25,99.90000153
52.48,77.95666281,1.445156085,14,78,99.90000153
47.69,80.0657233,3.093194781,14,80,27.10582425
46.37,76.02896058,2.832293791,14,76,33.65563505
46.26,75.56683286,3.308843603,14,75.5,31.25142267
46.9,78.74626599,1.892257937,14,78.75,32.28808998
54.62,76.05742671,2.832293791,14,76,99.90000153
48.12,79.25308361,2.944845185,14,79.25,30.51552248
43.3,75.91778066,2.832293791,14,76,99.90000153
51.01,78.17540182,1.604746465,14,78.25,99.90000153
51.84,76.79993718,2.220099198,14,76.75,30.94452281
43.43,74.47980586,14.72332685,14,74.5,26.40521904
40.78,76.45084109,1.701224122,14,76.5,26.80643308
48.67,75.35557137,6.02328717,14,75.25,27.20451105
51.07,78.76438887,1.892257937,14,78.75,31.9288071
58.71,77.8750971,1.445156085,14,78,99.90000153
53.63,75.37471563,6.02328717,14,75.25,24.40312714
45.72,74.4530242,14.72332685,14,74.5,33.63475552
41.22,76.69663884,2.220099198,14,76.75,32.3453608
46.65,79.56040652,3.157693817,14,79.5,99.90000153
35.55,77.31196277,1.761959888,14,77.25,99.90000153
44.65,77.3102542,1.761959888,14,77.25,19.83019753
48.79,76.15176462,2.181986325,14,76.25,99.90000153
45.23,76.76496824,2.220099198,14,76.75,99.90000153
47.72,79.87208394,3.07089912,14,79.75,21.03097782
37.5,80.09358317,3.093194781,14,80,99.90000153
47.94,75.26028771,6.02328717,14,75.25,32.60144487
47.46,75.28735085,6.02328717,14,75.25,99.90000153
53.89,76.33450752,2.181986325,14,76.25,99.90000153
40.7,77.62177132,1.907053144,14,77.5,33.0789967
39.36,79.34741605,2.944845185,14,79.25,99.90000153
46.43,78.6329922,1.892257937,14,78.75,32.54579342
47.55,78.49809123,1.738843469,14,78.5,99.90000153
47.31,78.96559235,1.938447742,14,79,33.47868818
49.57,79.50979865,3.157693817,14,79.5,99.90000153
41.97,74.87994659,10.7754921,14,75,31.59821639
52.7,80.01819767,3.093194781,14,80,33.68215904
45.27,80.11980594,3.093194781,14,80,99.90000153
56.88,77.58871946,1.907053144,14,77.5,99.90000153
47.58,78.42190924,1.738843469,14,78.5,99.90000153
52.54,77.3906579,1.907053144,14,77.5,99.90000153
42.47,79.76561805,3.07089912,14,79.75,31.08825571
48.95,78.66317063,1.892257937,14,78.75,99.90000153
42.33,75.00711966,10.7754921,14,75,32.88815696
44.37,77.12035107,1.957311033,14,77,29.5544373
41.81,75.50827199,3.308843603,14,75.5,99.90000153
42.84,78.49812054,1.738843469,14,78.5,32.6729318
53.08,74.96747459,10.7754921,14,75,99.90000153
44.78,78.24452422,1.604746465,14,78.25,29.79656219
49.41,78.19889465,1.555772672,14.25,78.25,99.90000153
49.53,79.87228585,2.993697557,14.25,79.75,99.90000153
45.84,75.07829102,5.678981486,14.25,75,33.22497537
47.19,76.73729781,1.460176283,14.25,76.75,32.20859777
46.25,76.22299103,2.193750027,14.25,76.25,29.13746892
40.84,74.12502317,14.99274283,14.25,74.25,99.90000153
47.11,78.68013498,2.079613512,14.25,78.75,99.90000153
46.49,76.0294762,2.297990739,14.25,76,31.55394425
44.45,78.45489991,1.836402862,14.25,78.5,99.90000153
46.3,79.02891204,2.131502157,14.25,79,99.90000153
40.14,79.44704449,2.948120385,14.25,79.5,29.67633612
51.09,78.10170402,1.502246902,14.25,78,99.90000153
41.75,79.22152224,2.641629738,14.25,79.25,99.90000153
35.26,78.09304398,1.502246902,14.25,78,32.29183673
42.84,78.51933732,1.836402862,14.25,78.5,29.79656219
43.93,78.20854436,1.555772672,14.25,78.25,99.90000153
40.99,76.08374919,2.297990739,14.25,76,29.80566684
51.06,76.68664326,1.460176283,14.25,76.75,99.90000153
47.81,79.96266019,2.913405593,14.25,80,99.90000153
44.3,76.55163232,1.309508621,14.25,76.5,99.90000153
52.9,77.45711999,1.85658425,14.25,77.5,99.90000153
44.77,74.47794937,16.49451211,14.25,74.5,99.90000153
44.93,77.98257521,1.502246902,14.25,78,99.90000153
58.02,78.15313063,1.555772672,14.25,78.25,32.39753011
47.95,74.14778449,14.99274283,14.25,74.25,99.90000153
47.34,78.92960009,2.131502157,14.25,79,99.90000153
48.07,75.20035199,3.700132508,14.25,75.25,99.90000153
44.39,79.95297511,2.913405593,14.25,80,99.90000153
50.7,74.79208936,10.6823807,14.25,74.75,33.76862762
50.84,80.03672763,2.913405593,14.25,80,99.90000153
39.85,78.65432296,2.079613512,14.25,78.75,31.58657467
39.72,80.08102247,2.913405593,14.25,80,99.90000153
49.67,78.40428516,1.836402862,14.25,78.5,99.90000153
